0.04443544664075451,0.0030685351943730986,-0.00023451296811209866,0
0.02659428002095809,0.004865845620697574,-0.005142354185485837,1
0.011351958131620724,0.005633668644638833,-0.009849202885353469,2
-0.0012604154773733292,0.005351561050469921,-0.014360378010438489,3
-0.011211737256139796,0.003999079622463875,-0.018681198503464388,4
-0.01847090365479441,0.0015557811448937446,-0.022816983307154655,5
-0.023006811123452903,-0.0019987775979674366,-0.02677305136423278,6
-0.024788356112231014,-0.006685039821846617,-0.030554721617422256,7
-0.02378443507124446,-0.012523448742470761,-0.03416731300944658,8
-0.019963944450608992,-0.019534447575566816,-0.03761614448302924,9
-0.013295780700440338,-0.027738479536861763,-0.04090653498089373,10
-0.0037488402708542104,-0.037155987842082516,-0.044043803445763544,11
0.008707980388033651,-0.047807415706956076,-0.04703326882036217,12
0.024105784826107514,-0.05971320634720939,-0.04988025004741309,13
0.04247567659325158,-0.07289380297856937,-0.05259006606963981,14
0.0638487592393502,-0.08736964881676308,-0.055168035829765816,15
0.08825613631428765,-0.10316118707751736,-0.0576194782705146,16
0.11572891136794815,-0.12028886097655925,-0.059949712334609655,17
0.14629818795021604,-0.13877311372961562,-0.06216405696477447,18
0.17999506961097533,-0.15863438855241352,-0.06426783110373255,19
0.2168506599001107,-0.17989312866067986,-0.06626635369420736,20
0.2568960623675061,-0.20256977727014164,-0.06816494367892242,21
0.300162380563046,-0.22668477759652575,-0.0699689200006012,22
0.3466807180366146,-0.2522585728555592,-0.0716836016019672,23
0.396482178338096,-0.2793116062629689,-0.07331430742574392,24
0.44959786501736587,-0.30786432103447603,-0.07486635641465343,25
0.5050384368258358,-0.33842904670685486,-0.07632069088545601,26
0.5644619273256264,-0.3706020443205812,-0.07770601542803782,27
0.6279476145439168,-0.4044252394646856,-0.07903765665221606,28
0.695543065133143,-0.43992378763265094,-0.08032977122375935,29
0.7672641348779107,-0.47710607377906705,-0.08159534516882065,30
0.8430949684168825,-0.5159637125633776,-0.08284811955531016,31
0.9222421530194511,-0.556471548991956,-0.08405937400413509,32
1.004781795662492,-0.5985876570000197,-0.08523635629626618,33
1.0907519499471472,-0.6422533402330989,-0.08638676725363406,34
1.1801526151686819,-0.686407038098615,-0.08747939484947331,35
1.2729457383724854,-0.7311619498995744,-0.08852254381218876,36
1.3690552132202976,-0.7766061194966842,-0.08952466991036011,37
1.4692744528115251,-0.8249884455845484,-0.09054647635552893,38
1.5736193129616225,-0.8763634313838867,-0.09160287438528539,39
1.6820739383308143,-0.930777194986204,-0.09270930378766375,40
1.7929373435803337,-0.9870675545551448,-0.09384354511893131,41
1.9061175667250936,-1.0450416511235108,-0.09500454085284564,42
2.0214782501682804,-1.10448985544742,-0.09619153551707679,43
2.139746212087769,-1.1653995898570073,-0.09742183473861084,44
2.260864372902124,-1.2279553273800259,-0.09869158732477235,45
2.384737599634335,-1.2923247707709218,-0.09999739514919363,46
2.5121402789302283,-1.3584450314599958,-0.10134519225622615,47
2.643069239907596,-1.4260226286395776,-0.10273063683538336,48
2.7774896005187295,-1.494747311232207,-0.10414991564508765,49
2.914588920152199,-1.5645058805168104,-0.10559589535377667,50
3.054424279338995,-1.635382187535937,-0.10705811822143041,51
3.1970147052046904,-1.7074433130723288,-0.10852665509356635,52
3.3423411720787044,-1.7817256623863422,-0.10997627272360493,53
3.4903466001677805,-1.858057339314683,-0.11140564927636766,54
3.6409358562783556,-1.93625806259367,-0.11281384049911965,55
3.79488332615366,-2.016139166295918,-0.11422499200346496,56
3.9521858388727127,-2.0975035988108766,-0.1156295145374373,57
4.1128085123383356,-2.1801459234315352,-0.11701842294182552,58
4.2766847516545266,-2.262866224527946,-0.11834589601222065,59
4.443716252745936,-2.3456477313750845,-0.11960770504412647,60
4.6137730003470825,-2.4284569030000314,-0.12079992342909367,61
4.7868549953647115,-2.5122295238036827,-0.12194171404293208,62
4.963092253611324,-2.596693075620468,-0.12301650356309095,63
5.142583079714156,-2.6815666552041946,-0.12400824727705426,64
5.324486494520295,-2.7677608907198845,-0.12493191749152983,65
5.508669311435315,-2.855200315243132,-0.12577467831925968,66
5.694960290452579,-2.943809461930634,-0.1265244489952006,67
5.884057710571074,-3.0335128643475398,-0.12717375484943275,68
6.075882294095813,-3.1242350555981524,-0.12771972628314948,69
6.270323052144092,-3.215900568871229,-0.1281602488237022,70
6.468144856775629,-3.307234021975056,-0.12848123399507108,71
6.669341365793305,-3.3979377414226106,-0.1286762259314614,72
6.873880868034847,-3.487705668658894,-0.12873944839607218,73
7.0817062836587334,-3.577423276208926,-0.12870324644186928,74
7.292735163758845,-3.6669899417995144,-0.12855965421126817,75
7.506859690465389,-3.756305043248824,-0.12830168748646056,76
7.7232008304168716,-3.845267960352081,-0.12790751308274587,77
7.941755412624121,-3.933778070613279,-0.12737965964942247,78
8.162488554901472,-4.021734751644194,-0.12672148649057913,79
8.38607951017566,-4.109037380278739,-0.12596189423479973,80
8.612274589327596,-4.195585334433859,-0.12509650358876692,81
8.840794734271782,-4.281277992127118,-0.1241219924108594,82
9.071497244219723,-4.366014733002786,-0.12302721841721995,83
9.304375776996958,-4.449694934654086,-0.121812822820142,84
9.539398621457561,-4.532217974789026,-0.12048042849790705,85
9.775762854053117,-4.615669243382899,-0.11906312868341697,86
10.013541410190657,-4.699964888078982,-0.11756666079354548,87
10.25277551409798,-4.785037826964947,-0.11599797042702108,88
10.49422052220054,-4.868651737442459,-0.11432777004907477,89
